region_code,sector,year,month,variable,value,estimate_flag,method_used
EL63,G,2018,,employment,30192,observed,observed
EL63,G,2019,,employment,30631,observed,observed
EL63,G,2020,,employment,30169,observed,observed
EL63,G,2021,,employment,7224,observed,observed
EL63,G,2022,,employment,32308,observed,observed
EL63,G,2023,,employment,32366.95266,modeled,pooled-drift (annual)
EL63,G,2024,,employment,31737.73165,modeled,pooled-drift (annual)
EL63,G,2025,,employment,31120.74284,modeled,pooled-drift (annual)
EL63,G,2026,,employment,30515.74844,modeled,pooled-drift (annual)
EL63,G,2027,,employment,29922.51526,modeled,pooled-drift (annual)
EL63,G,2028,,employment,29340.81468,modeled,pooled-drift (annual)
EL63,G,2029,,employment,28770.42248,modeled,pooled-drift (annual)
EL63,G,2030,,employment,28211.11885,modeled,pooled-drift (annual)
EL63,G,2031,,employment,27662.6882,modeled,pooled-drift (annual)
EL63,G,2032,,employment,27124.91917,modeled,pooled-drift (annual)
EL63,G,2033,,employment,26597.6045,modeled,pooled-drift (annual)
EL63,G,2034,,employment,26080.54095,modeled,pooled-drift (annual)
EL63,G,2035,,employment,25573.52923,modeled,pooled-drift (annual)
EL63,G,2036,,employment,25076.37393,modeled,pooled-drift (annual)
EL63,G,2037,,employment,24588.88345,modeled,pooled-drift (annual)
EL63,G,2038,,employment,24110.86989,modeled,pooled-drift (annual)
EL63,G,2039,,employment,23642.14903,modeled,pooled-drift (annual)
EL63,G,2040,,employment,23182.54021,modeled,pooled-drift (annual)
EL63,G,2041,,employment,22731.86629,modeled,pooled-drift (annual)
EL63,G,2042,,employment,22289.95358,modeled,pooled-drift (annual)
EL63,G,2043,,employment,21856.63175,modeled,pooled-drift (annual)
EL63,G,2044,,employment,21431.73379,modeled,pooled-drift (annual)
EL63,G,2045,,employment,21015.09596,modeled,pooled-drift (annual)
EL63,G,2046,,employment,20606.55765,modeled,pooled-drift (annual)
EL63,G,2047,,employment,20205.96143,modeled,pooled-drift (annual)
EL63,G,2048,,employment,19813.15289,modeled,pooled-drift (annual)
EL63,G,2049,,employment,19427.98063,modeled,pooled-drift (annual)
EL63,G,2050,,employment,19050.29622,modeled,pooled-drift (annual)
EL63,G,2051,,employment,18679.95407,modeled,pooled-drift (annual)
EL63,G,2052,,employment,18316.81146,modeled,pooled-drift (annual)
EL63,G,2053,,employment,17960.72843,modeled,pooled-drift (annual)
EL63,G,2054,,employment,17611.56774,modeled,pooled-drift (annual)
EL63,G,2055,,employment,17269.1948,modeled,pooled-drift (annual)
EL63,G,2011,,no_units,17733,observed,observed
EL63,G,2012,,no_units,16715,observed,observed
EL63,G,2013,,no_units,15853,observed,observed
EL63,G,2014,,no_units,16089,observed,observed
EL63,G,2015,,no_units,14826,observed,observed
EL63,G,2016,,no_units,13945,observed,observed
EL63,G,2017,,no_units,13786,observed,observed
EL63,G,2018,,no_units,13286,observed,observed
EL63,G,2019,,no_units,13444,observed,observed
EL63,G,2020,,no_units,13115,observed,observed
EL63,G,2021,,no_units,3746,observed,observed
EL63,G,2022,,no_units,13222,observed,observed
EL63,G,2023,,no_units,13039.30573,modeled,pooled-drift (annual)
EL63,G,2024,,no_units,12709.46168,modeled,pooled-drift (annual)
EL63,G,2025,,no_units,12387.96141,modeled,pooled-drift (annual)
EL63,G,2026,,no_units,12074.59386,modeled,pooled-drift (annual)
EL63,G,2027,,no_units,11769.1533,modeled,pooled-drift (annual)
EL63,G,2028,,no_units,11471.4392,modeled,pooled-drift (annual)
EL63,G,2029,,no_units,11181.25611,modeled,pooled-drift (annual)
EL63,G,2030,,no_units,10898.41354,modeled,pooled-drift (annual)
EL63,G,2031,,no_units,10622.72579,modeled,pooled-drift (annual)
EL63,G,2032,,no_units,10354.01188,modeled,pooled-drift (annual)
EL63,G,2033,,no_units,10092.09539,modeled,pooled-drift (annual)
EL63,G,2034,,no_units,9836.804375,modeled,pooled-drift (annual)
EL63,G,2035,,no_units,9587.971236,modeled,pooled-drift (annual)
EL63,G,2036,,no_units,9345.432614,modeled,pooled-drift (annual)
EL63,G,2037,,no_units,9109.029282,modeled,pooled-drift (annual)
EL63,G,2038,,no_units,8878.606041,modeled,pooled-drift (annual)
EL63,G,2039,,no_units,8654.011618,modeled,pooled-drift (annual)
EL63,G,2040,,no_units,8435.098565,modeled,pooled-drift (annual)
EL63,G,2041,,no_units,8221.723167,modeled,pooled-drift (annual)
EL63,G,2042,,no_units,8013.745342,modeled,pooled-drift (annual)
EL63,G,2043,,no_units,7811.028552,modeled,pooled-drift (annual)
EL63,G,2044,,no_units,7613.439713,modeled,pooled-drift (annual)
EL63,G,2045,,no_units,7420.849109,modeled,pooled-drift (annual)
EL63,G,2046,,no_units,7233.130302,modeled,pooled-drift (annual)
EL63,G,2047,,no_units,7050.160057,modeled,pooled-drift (annual)
EL63,G,2048,,no_units,6871.818251,modeled,pooled-drift (annual)
EL63,G,2049,,no_units,6697.987804,modeled,pooled-drift (annual)
EL63,G,2050,,no_units,6528.554595,modeled,pooled-drift (annual)
EL63,G,2051,,no_units,6363.407392,modeled,pooled-drift (annual)
EL63,G,2052,,no_units,6202.437775,modeled,pooled-drift (annual)
EL63,G,2053,,no_units,6045.540067,modeled,pooled-drift (annual)
EL63,G,2054,,no_units,5892.611265,modeled,pooled-drift (annual)
EL63,G,2055,,no_units,5743.55097,modeled,pooled-drift (annual)
EL63,G,2011,,turnover,4416310,observed,observed
EL63,G,2012,,turnover,3817314,observed,observed
EL63,G,2013,,turnover,3468326,observed,observed
EL63,G,2014,,turnover,3411972,observed,observed
EL63,G,2015,,turnover,3360076,observed,observed
EL63,G,2016,,turnover,3346258.238,observed,observed
EL63,G,2017,,turnover,3356840.07,observed,observed
EL63,G,2018,,turnover,3449500.8,observed,observed
EL63,G,2019,,turnover,3537361.678,observed,observed
EL63,G,2020,,turnover,3426762.038,observed,observed
EL63,G,2021,,turnover,439947.0812,observed,observed
EL63,G,2022,,turnover,4443708.711,observed,observed
EL63,G,2023,,turnover,4537797.497,modeled,pooled-drift (annual)
EL63,G,2024,,turnover,4548071.057,modeled,pooled-drift (annual)
EL63,G,2025,,turnover,4558367.876,modeled,pooled-drift (annual)
EL63,G,2026,,turnover,4568688.007,modeled,pooled-drift (annual)
EL63,G,2027,,turnover,4579031.503,modeled,pooled-drift (annual)
EL63,G,2028,,turnover,4589398.416,modeled,pooled-drift (annual)
EL63,G,2029,,turnover,4599788.8,modeled,pooled-drift (annual)
EL63,G,2030,,turnover,4610202.708,modeled,pooled-drift (annual)
EL63,G,2031,,turnover,4620640.193,modeled,pooled-drift (annual)
EL63,G,2032,,turnover,4631101.308,modeled,pooled-drift (annual)
EL63,G,2033,,turnover,4641586.108,modeled,pooled-drift (annual)
EL63,G,2034,,turnover,4652094.645,modeled,pooled-drift (annual)
EL63,G,2035,,turnover,4662626.973,modeled,pooled-drift (annual)
EL63,G,2036,,turnover,4673183.146,modeled,pooled-drift (annual)
EL63,G,2037,,turnover,4683763.218,modeled,pooled-drift (annual)
EL63,G,2038,,turnover,4694367.244,modeled,pooled-drift (annual)
EL63,G,2039,,turnover,4704995.277,modeled,pooled-drift (annual)
EL63,G,2040,,turnover,4715647.372,modeled,pooled-drift (annual)
EL63,G,2041,,turnover,4726323.584,modeled,pooled-drift (annual)
EL63,G,2042,,turnover,4737023.966,modeled,pooled-drift (annual)
EL63,G,2043,,turnover,4747748.574,modeled,pooled-drift (annual)
EL63,G,2044,,turnover,4758497.462,modeled,pooled-drift (annual)
EL63,G,2045,,turnover,4769270.686,modeled,pooled-drift (annual)
EL63,G,2046,,turnover,4780068.3,modeled,pooled-drift (annual)
EL63,G,2047,,turnover,4790890.36,modeled,pooled-drift (annual)
EL63,G,2048,,turnover,4801736.922,modeled,pooled-drift (annual)
EL63,G,2049,,turnover,4812608.039,modeled,pooled-drift (annual)
EL63,G,2050,,turnover,4823503.769,modeled,pooled-drift (annual)
EL63,G,2051,,turnover,4834424.167,modeled,pooled-drift (annual)
EL63,G,2052,,turnover,4845369.289,modeled,pooled-drift (annual)
EL63,G,2053,,turnover,4856339.19,modeled,pooled-drift (annual)
EL63,G,2054,,turnover,4867333.927,modeled,pooled-drift (annual)
EL63,G,2055,,turnover,4878353.557,modeled,pooled-drift (annual)
EL63,H,2011,,employment,9434,observed,observed
EL63,H,2012,,employment,7969,observed,observed
EL63,H,2013,,employment,8163,observed,observed
EL63,H,2014,,employment,9016,observed,observed
EL63,H,2015,,employment,6981,observed,observed
EL63,H,2016,,employment,7843,observed,observed
EL63,H,2017,,employment,6587,observed,observed
EL63,H,2018,,employment,6839,observed,observed
EL63,H,2019,,employment,6936,observed,observed
EL63,H,2020,,employment,6896,observed,observed
EL63,H,2021,,employment,24584,observed,observed
EL63,H,2022,,employment,7431,observed,observed
EL63,H,2023,,employment,7396.750639,modeled,pooled-drift (annual)
EL63,H,2024,,employment,7248.304062,modeled,pooled-drift (annual)
EL63,H,2025,,employment,7102.836682,modeled,pooled-drift (annual)
EL63,H,2026,,employment,6960.288711,modeled,pooled-drift (annual)
EL63,H,2027,,employment,6820.601558,modeled,pooled-drift (annual)
EL63,H,2028,,employment,6683.717809,modeled,pooled-drift (annual)
EL63,H,2029,,employment,6549.581202,modeled,pooled-drift (annual)
EL63,H,2030,,employment,6418.136604,modeled,pooled-drift (annual)
EL63,H,2031,,employment,6289.329989,modeled,pooled-drift (annual)
EL63,H,2032,,employment,6163.108415,modeled,pooled-drift (annual)
EL63,H,2033,,employment,6039.420001,modeled,pooled-drift (annual)
EL63,H,2034,,employment,5918.21391,modeled,pooled-drift (annual)
EL63,H,2035,,employment,5799.440324,modeled,pooled-drift (annual)
EL63,H,2036,,employment,5683.050424,modeled,pooled-drift (annual)
EL63,H,2037,,employment,5568.996372,modeled,pooled-drift (annual)
EL63,H,2038,,employment,5457.231288,modeled,pooled-drift (annual)
EL63,H,2039,,employment,5347.709236,modeled,pooled-drift (annual)
EL63,H,2040,,employment,5240.3852,modeled,pooled-drift (annual)
EL63,H,2041,,employment,5135.215067,modeled,pooled-drift (annual)
EL63,H,2042,,employment,5032.155611,modeled,pooled-drift (annual)
EL63,H,2043,,employment,4931.164471,modeled,pooled-drift (annual)
EL63,H,2044,,employment,4832.200138,modeled,pooled-drift (annual)
EL63,H,2045,,employment,4735.221937,modeled,pooled-drift (annual)
EL63,H,2046,,employment,4640.190007,modeled,pooled-drift (annual)
EL63,H,2047,,employment,4547.065288,modeled,pooled-drift (annual)
EL63,H,2048,,employment,4455.809504,modeled,pooled-drift (annual)
EL63,H,2049,,employment,4366.385146,modeled,pooled-drift (annual)
EL63,H,2050,,employment,4278.755461,modeled,pooled-drift (annual)
EL63,H,2051,,employment,4192.88443,modeled,pooled-drift (annual)
EL63,H,2052,,employment,4108.736758,modeled,pooled-drift (annual)
EL63,H,2053,,employment,4026.27786,modeled,pooled-drift (annual)
EL63,H,2054,,employment,3945.473842,modeled,pooled-drift (annual)
EL63,H,2055,,employment,3866.291494,modeled,pooled-drift (annual)
EL63,H,2011,,no_units,4374,observed,observed
EL63,H,2012,,no_units,4169,observed,observed
EL63,H,2013,,no_units,4110,observed,observed
EL63,H,2014,,no_units,4157,observed,observed
EL63,H,2015,,no_units,3905,observed,observed
EL63,H,2016,,no_units,3809,observed,observed
EL63,H,2017,,no_units,3813,observed,observed
EL63,H,2018,,no_units,3721,observed,observed
EL63,H,2019,,no_units,3776,observed,observed
EL63,H,2020,,no_units,3716,observed,observed
EL63,H,2021,,no_units,5533,observed,observed
EL63,H,2022,,no_units,3942,observed,observed
EL63,H,2023,,no_units,3907.383684,modeled,pooled-drift (annual)
EL63,H,2024,,no_units,3870.82317,modeled,pooled-drift (annual)
EL63,H,2025,,no_units,3834.604745,modeled,pooled-drift (annual)
EL63,H,2026,,no_units,3798.725208,modeled,pooled-drift (annual)
EL63,H,2027,,no_units,3763.181387,modeled,pooled-drift (annual)
EL63,H,2028,,no_units,3727.970142,modeled,pooled-drift (annual)
EL63,H,2029,,no_units,3693.08836,modeled,pooled-drift (annual)
EL63,H,2030,,no_units,3658.53296,modeled,pooled-drift (annual)
EL63,H,2031,,no_units,3624.300887,modeled,pooled-drift (annual)
EL63,H,2032,,no_units,3590.389115,modeled,pooled-drift (annual)
EL63,H,2033,,no_units,3556.794649,modeled,pooled-drift (annual)
EL63,H,2034,,no_units,3523.514518,modeled,pooled-drift (annual)
EL63,H,2035,,no_units,3490.545782,modeled,pooled-drift (annual)
EL63,H,2036,,no_units,3457.885528,modeled,pooled-drift (annual)
EL63,H,2037,,no_units,3425.530867,modeled,pooled-drift (annual)
EL63,H,2038,,no_units,3393.478943,modeled,pooled-drift (annual)
EL63,H,2039,,no_units,3361.72692,modeled,pooled-drift (annual)
EL63,H,2040,,no_units,3330.271995,modeled,pooled-drift (annual)
EL63,H,2041,,no_units,3299.111386,modeled,pooled-drift (annual)
EL63,H,2042,,no_units,3268.24234,modeled,pooled-drift (annual)
EL63,H,2043,,no_units,3237.662129,modeled,pooled-drift (annual)
EL63,H,2044,,no_units,3207.368049,modeled,pooled-drift (annual)
EL63,H,2045,,no_units,3177.357425,modeled,pooled-drift (annual)
EL63,H,2046,,no_units,3147.627604,modeled,pooled-drift (annual)
EL63,H,2047,,no_units,3118.175957,modeled,pooled-drift (annual)
EL63,H,2048,,no_units,3088.999884,modeled,pooled-drift (annual)
EL63,H,2049,,no_units,3060.096804,modeled,pooled-drift (annual)
EL63,H,2050,,no_units,3031.464164,modeled,pooled-drift (annual)
EL63,H,2051,,no_units,3003.099433,modeled,pooled-drift (annual)
EL63,H,2052,,no_units,2975.000104,modeled,pooled-drift (annual)
EL63,H,2053,,no_units,2947.163695,modeled,pooled-drift (annual)
EL63,H,2054,,no_units,2919.587744,modeled,pooled-drift (annual)
EL63,H,2055,,no_units,2892.269816,modeled,pooled-drift (annual)
EL63,H,2011,,turnover,397156,observed,observed
EL63,H,2012,,turnover,364627,observed,observed
EL63,H,2013,,turnover,357953,observed,observed
EL63,H,2014,,turnover,407558,observed,observed
EL63,H,2015,,turnover,365171,observed,observed
EL63,H,2016,,turnover,352334.0664,observed,observed
EL63,H,2017,,turnover,369741.55,observed,observed
EL63,H,2018,,turnover,389132.0463,observed,observed
EL63,H,2019,,turnover,420667.4719,observed,observed
EL63,H,2020,,turnover,370905.4805,observed,observed
EL63,H,2021,,turnover,276982.0244,observed,observed
EL63,H,2022,,turnover,556820.5306,observed,observed
EL63,H,2023,,turnover,573840.5786,modeled,pooled-drift (annual)
EL63,H,2024,,turnover,591712.0764,modeled,pooled-drift (annual)
EL63,H,2025,,turnover,610140.1582,modeled,pooled-drift (annual)
EL63,H,2026,,turnover,629142.1579,modeled,pooled-drift (annual)
EL63,H,2027,,turnover,648735.9496,modeled,pooled-drift (annual)
EL63,H,2028,,turnover,668939.9637,modeled,pooled-drift (annual)
EL63,H,2029,,turnover,689773.2048,modeled,pooled-drift (annual)
EL63,H,2030,,turnover,711255.2693,modeled,pooled-drift (annual)
EL63,H,2031,,turnover,733406.364,modeled,pooled-drift (annual)
EL63,H,2032,,turnover,756247.325,modeled,pooled-drift (annual)
EL63,H,2033,,turnover,779799.6372,modeled,pooled-drift (annual)
EL63,H,2034,,turnover,804085.4547,modeled,pooled-drift (annual)
EL63,H,2035,,turnover,829127.6214,modeled,pooled-drift (annual)
EL63,H,2036,,turnover,854949.693,modeled,pooled-drift (annual)
EL63,H,2037,,turnover,881575.9586,modeled,pooled-drift (annual)
EL63,H,2038,,turnover,909031.4635,modeled,pooled-drift (annual)
EL63,H,2039,,turnover,937342.0335,modeled,pooled-drift (annual)
EL63,H,2040,,turnover,966534.2983,modeled,pooled-drift (annual)
EL63,H,2041,,turnover,996635.7172,modeled,pooled-drift (annual)
EL63,H,2042,,turnover,1027674.605,modeled,pooled-drift (annual)
EL63,H,2043,,turnover,1059680.157,modeled,pooled-drift (annual)
EL63,H,2044,,turnover,1092682.479,modeled,pooled-drift (annual)
EL63,H,2045,,turnover,1126712.614,modeled,pooled-drift (annual)
EL63,H,2046,,turnover,1161802.573,modeled,pooled-drift (annual)
EL63,H,2047,,turnover,1197985.361,modeled,pooled-drift (annual)
EL63,H,2048,,turnover,1235295.014,modeled,pooled-drift (annual)
EL63,H,2049,,turnover,1273766.626,modeled,pooled-drift (annual)
EL63,H,2050,,turnover,1313436.385,modeled,pooled-drift (annual)
EL63,H,2051,,turnover,1354341.606,modeled,pooled-drift (annual)
EL63,H,2052,,turnover,1396520.765,modeled,pooled-drift (annual)
EL63,H,2053,,turnover,1440013.538,modeled,pooled-drift (annual)
EL63,H,2054,,turnover,1484860.835,modeled,pooled-drift (annual)
EL63,H,2055,,turnover,1531104.841,modeled,pooled-drift (annual)
EL63,I,2011,,employment,16549,observed,observed
EL63,I,2012,,employment,13931,observed,observed
EL63,I,2013,,employment,15718,observed,observed
EL63,I,2014,,employment,18823,observed,observed
EL63,I,2015,,employment,16157,observed,observed
EL63,I,2016,,employment,19968,observed,observed
EL63,I,2017,,employment,18441,observed,observed
EL63,I,2018,,employment,20466,observed,observed
EL63,I,2019,,employment,22216,observed,observed
EL63,I,2020,,employment,21734,observed,observed
EL63,I,2021,,employment,1492,observed,observed
EL63,I,2022,,employment,23810,observed,observed
EL63,I,2023,,employment,24458.39657,modeled,pooled-drift (annual)
EL63,I,2024,,employment,25267.71683,modeled,pooled-drift (annual)
EL63,I,2025,,employment,26103.81724,modeled,pooled-drift (annual)
EL63,I,2026,,employment,26967.58393,modeled,pooled-drift (annual)
EL63,I,2027,,employment,27859.93237,modeled,pooled-drift (annual)
EL63,I,2028,,employment,28781.80833,modeled,pooled-drift (annual)
EL63,I,2029,,employment,29734.18886,modeled,pooled-drift (annual)
EL63,I,2030,,employment,30718.08335,modeled,pooled-drift (annual)
EL63,I,2031,,employment,31734.53458,modeled,pooled-drift (annual)
EL63,I,2032,,employment,32784.61985,modeled,pooled-drift (annual)
EL63,I,2033,,employment,33869.45209,modeled,pooled-drift (annual)
EL63,I,2034,,employment,34990.18108,modeled,pooled-drift (annual)
EL63,I,2035,,employment,36147.99461,modeled,pooled-drift (annual)
EL63,I,2036,,employment,37344.11981,modeled,pooled-drift (annual)
EL63,I,2037,,employment,38579.8244,modeled,pooled-drift (annual)
EL63,I,2038,,employment,39856.41805,modeled,pooled-drift (annual)
EL63,I,2039,,employment,41175.25376,modeled,pooled-drift (annual)
EL63,I,2040,,employment,42537.7293,modeled,pooled-drift (annual)
EL63,I,2041,,employment,43945.28872,modeled,pooled-drift (annual)
EL63,I,2042,,employment,45399.4238,modeled,pooled-drift (annual)
EL63,I,2043,,employment,46901.67574,modeled,pooled-drift (annual)
EL63,I,2044,,employment,48453.6367,modeled,pooled-drift (annual)
EL63,I,2045,,employment,50056.95154,modeled,pooled-drift (annual)
EL63,I,2046,,employment,51713.31953,modeled,pooled-drift (annual)
EL63,I,2047,,employment,53424.49619,modeled,pooled-drift (annual)
EL63,I,2048,,employment,55192.29512,modeled,pooled-drift (annual)
EL63,I,2049,,employment,57018.58994,modeled,pooled-drift (annual)
EL63,I,2050,,employment,58905.31624,modeled,pooled-drift (annual)
EL63,I,2051,,employment,60854.4737,modeled,pooled-drift (annual)
EL63,I,2052,,employment,62868.12814,modeled,pooled-drift (annual)
EL63,I,2053,,employment,64948.41373,modeled,pooled-drift (annual)
EL63,I,2054,,employment,67097.53529,modeled,pooled-drift (annual)
EL63,I,2055,,employment,69317.77057,modeled,pooled-drift (annual)
EL63,I,2011,,no_units,6729,observed,observed
EL63,I,2012,,no_units,6554,observed,observed
EL63,I,2013,,no_units,6468,observed,observed
EL63,I,2014,,no_units,6771,observed,observed
EL63,I,2015,,no_units,6387,observed,observed
EL63,I,2016,,no_units,6026,observed,observed
EL63,I,2017,,no_units,6012,observed,observed
EL63,I,2018,,no_units,5666,observed,observed
EL63,I,2019,,no_units,5799,observed,observed
EL63,I,2020,,no_units,5542,observed,observed
EL63,I,2021,,no_units,862,observed,observed
EL63,I,2022,,no_units,5641,observed,observed
EL63,I,2023,,no_units,5661.307648,modeled,pooled-drift (annual)
EL63,I,2024,,no_units,5580.38216,modeled,pooled-drift (annual)
EL63,I,2025,,no_units,5500.613461,modeled,pooled-drift (annual)
EL63,I,2026,,no_units,5421.985015,modeled,pooled-drift (annual)
EL63,I,2027,,no_units,5344.480522,modeled,pooled-drift (annual)
EL63,I,2028,,no_units,5268.083915,modeled,pooled-drift (annual)
EL63,I,2029,,no_units,5192.779359,modeled,pooled-drift (annual)
EL63,I,2030,,no_units,5118.551244,modeled,pooled-drift (annual)
EL63,I,2031,,no_units,5045.38418,modeled,pooled-drift (annual)
EL63,I,2032,,no_units,4973.263003,modeled,pooled-drift (annual)
EL63,I,2033,,no_units,4902.172761,modeled,pooled-drift (annual)
EL63,I,2034,,no_units,4832.098717,modeled,pooled-drift (annual)
EL63,I,2035,,no_units,4763.026346,modeled,pooled-drift (annual)
EL63,I,2036,,no_units,4694.941329,modeled,pooled-drift (annual)
EL63,I,2037,,no_units,4627.829552,modeled,pooled-drift (annual)
EL63,I,2038,,no_units,4561.677103,modeled,pooled-drift (annual)
EL63,I,2039,,no_units,4496.47027,modeled,pooled-drift (annual)
EL63,I,2040,,no_units,4432.195535,modeled,pooled-drift (annual)
EL63,I,2041,,no_units,4368.839575,modeled,pooled-drift (annual)
EL63,I,2042,,no_units,4306.389255,modeled,pooled-drift (annual)
EL63,I,2043,,no_units,4244.831631,modeled,pooled-drift (annual)
EL63,I,2044,,no_units,4184.153941,modeled,pooled-drift (annual)
EL63,I,2045,,no_units,4124.343608,modeled,pooled-drift (annual)
EL63,I,2046,,no_units,4065.388233,modeled,pooled-drift (annual)
EL63,I,2047,,no_units,4007.275595,modeled,pooled-drift (annual)
EL63,I,2048,,no_units,3949.993647,modeled,pooled-drift (annual)
EL63,I,2049,,no_units,3893.530515,modeled,pooled-drift (annual)
EL63,I,2050,,no_units,3837.874494,modeled,pooled-drift (annual)
EL63,I,2051,,no_units,3783.014048,modeled,pooled-drift (annual)
EL63,I,2052,,no_units,3728.937804,modeled,pooled-drift (annual)
EL63,I,2053,,no_units,3675.634551,modeled,pooled-drift (annual)
EL63,I,2054,,no_units,3623.093242,modeled,pooled-drift (annual)
EL63,I,2055,,no_units,3571.302983,modeled,pooled-drift (annual)
EL63,I,2011,,turnover,368099,observed,observed
EL63,I,2012,,turnover,268470,observed,observed
EL63,I,2013,,turnover,270366,observed,observed
EL63,I,2014,,turnover,284378,observed,observed
EL63,I,2015,,turnover,281696,observed,observed
EL63,I,2016,,turnover,265628.289,observed,observed
EL63,I,2017,,turnover,270834.89,observed,observed
EL63,I,2018,,turnover,296204.2242,observed,observed
EL63,I,2019,,turnover,326813.4194,observed,observed
EL63,I,2020,,turnover,223391.5797,observed,observed
EL63,I,2021,,turnover,56783.1503,observed,observed
EL63,I,2022,,turnover,392758.6803,observed,observed
EL63,I,2023,,turnover,398914.0848,modeled,pooled-drift (annual)
EL63,I,2024,,turnover,401595.5869,modeled,pooled-drift (annual)
EL63,I,2025,,turnover,404295.114,modeled,pooled-drift (annual)
EL63,I,2026,,turnover,407012.7873,modeled,pooled-drift (annual)
EL63,I,2027,,turnover,409748.7289,modeled,pooled-drift (annual)
EL63,I,2028,,turnover,412503.0614,modeled,pooled-drift (annual)
EL63,I,2029,,turnover,415275.9086,modeled,pooled-drift (annual)
EL63,I,2030,,turnover,418067.3949,modeled,pooled-drift (annual)
EL63,I,2031,,turnover,420877.6456,modeled,pooled-drift (annual)
EL63,I,2032,,turnover,423706.7867,modeled,pooled-drift (annual)
EL63,I,2033,,turnover,426554.9454,modeled,pooled-drift (annual)
EL63,I,2034,,turnover,429422.2494,modeled,pooled-drift (annual)
EL63,I,2035,,turnover,432308.8275,modeled,pooled-drift (annual)
EL63,I,2036,,turnover,435214.8091,modeled,pooled-drift (annual)
EL63,I,2037,,turnover,438140.3247,modeled,pooled-drift (annual)
EL63,I,2038,,turnover,441085.5057,modeled,pooled-drift (annual)
EL63,I,2039,,turnover,444050.4842,modeled,pooled-drift (annual)
EL63,I,2040,,turnover,447035.3933,modeled,pooled-drift (annual)
EL63,I,2041,,turnover,450040.367,modeled,pooled-drift (annual)
EL63,I,2042,,turnover,453065.5401,modeled,pooled-drift (annual)
EL63,I,2043,,turnover,456111.0484,modeled,pooled-drift (annual)
EL63,I,2044,,turnover,459177.0287,modeled,pooled-drift (annual)
EL63,I,2045,,turnover,462263.6184,modeled,pooled-drift (annual)
EL63,I,2046,,turnover,465370.9563,modeled,pooled-drift (annual)
EL63,I,2047,,turnover,468499.1817,modeled,pooled-drift (annual)
EL63,I,2048,,turnover,471648.435,modeled,pooled-drift (annual)
EL63,I,2049,,turnover,474818.8576,modeled,pooled-drift (annual)
EL63,I,2050,,turnover,478010.5919,modeled,pooled-drift (annual)
EL63,I,2051,,turnover,481223.7809,modeled,pooled-drift (annual)
EL63,I,2052,,turnover,484458.5691,modeled,pooled-drift (annual)
EL63,I,2053,,turnover,487715.1015,modeled,pooled-drift (annual)
EL63,I,2054,,turnover,490993.5243,modeled,pooled-drift (annual)
EL63,I,2055,,turnover,494293.9847,modeled,pooled-drift (annual)
EL63,J,2011,,employment,1834,observed,observed
EL63,J,2012,,employment,1635,observed,observed
EL63,J,2013,,employment,1751,observed,observed
EL63,J,2014,,employment,1786,observed,observed
EL63,J,2015,,employment,1418,observed,observed
EL63,J,2016,,employment,1471,observed,observed
EL63,J,2017,,employment,1192,observed,observed
EL63,J,2018,,employment,1270,observed,observed
EL63,J,2019,,employment,1237,observed,observed
EL63,J,2020,,employment,1262,observed,observed
EL63,J,2021,,employment,1088,observed,observed
EL63,J,2022,,employment,1696,observed,observed
EL63,J,2023,,employment,1686.221876,modeled,pooled-drift (annual)
EL63,J,2024,,employment,1674.458294,modeled,pooled-drift (annual)
EL63,J,2025,,employment,1662.776778,modeled,pooled-drift (annual)
EL63,J,2026,,employment,1651.176756,modeled,pooled-drift (annual)
EL63,J,2027,,employment,1639.657659,modeled,pooled-drift (annual)
EL63,J,2028,,employment,1628.218922,modeled,pooled-drift (annual)
EL63,J,2029,,employment,1616.859986,modeled,pooled-drift (annual)
EL63,J,2030,,employment,1605.580293,modeled,pooled-drift (annual)
EL63,J,2031,,employment,1594.37929,modeled,pooled-drift (annual)
EL63,J,2032,,employment,1583.256429,modeled,pooled-drift (annual)
EL63,J,2033,,employment,1572.211164,modeled,pooled-drift (annual)
EL63,J,2034,,employment,1561.242954,modeled,pooled-drift (annual)
EL63,J,2035,,employment,1550.351262,modeled,pooled-drift (annual)
EL63,J,2036,,employment,1539.535553,modeled,pooled-drift (annual)
EL63,J,2037,,employment,1528.795298,modeled,pooled-drift (annual)
EL63,J,2038,,employment,1518.129971,modeled,pooled-drift (annual)
EL63,J,2039,,employment,1507.539047,modeled,pooled-drift (annual)
EL63,J,2040,,employment,1497.022009,modeled,pooled-drift (annual)
EL63,J,2041,,employment,1486.578341,modeled,pooled-drift (annual)
EL63,J,2042,,employment,1476.207532,modeled,pooled-drift (annual)
EL63,J,2043,,employment,1465.909072,modeled,pooled-drift (annual)
EL63,J,2044,,employment,1455.682457,modeled,pooled-drift (annual)
EL63,J,2045,,employment,1445.527186,modeled,pooled-drift (annual)
EL63,J,2046,,employment,1435.442761,modeled,pooled-drift (annual)
EL63,J,2047,,employment,1425.428688,modeled,pooled-drift (annual)
EL63,J,2048,,employment,1415.484476,modeled,pooled-drift (annual)
EL63,J,2049,,employment,1405.609638,modeled,pooled-drift (annual)
EL63,J,2050,,employment,1395.80369,modeled,pooled-drift (annual)
EL63,J,2051,,employment,1386.066151,modeled,pooled-drift (annual)
EL63,J,2052,,employment,1376.396544,modeled,pooled-drift (annual)
EL63,J,2053,,employment,1366.794394,modeled,pooled-drift (annual)
